sid,label
80653,1
80654,1
80655,0
80656,1
80657,0
80658,0
80659,1
80660,0
80661,1
80662,1
80663,0
80664,0
80665,0
80666,0
80667,1
80668,0
80669,0
80670,1
80671,1
80672,1
80673,1
80674,0
80675,0
80676,0
80677,0
80678,0
80679,0
80680,0
80681,1
80682,1
80683,0
80684,1
80685,1
80686,0
80687,0
80688,0
80689,0
80690,1
80691,1
80692,0
80693,0
80694,1
80695,1
80696,1
80697,1
80698,1
80699,1
80700,0
80701,1
80702,1
80703,0
80704,1
80705,1
80706,0
80707,0
80708,0
80709,0
80710,1
80711,0
80712,1
80713,0
80714,0
80715,1
80716,1
80717,1
80718,1
80719,1
80720,0
80721,0
80722,1
80723,1
80724,1
80725,1
80726,0
80727,1
80728,0
80729,1
80730,1
80731,1
80732,0
80733,0
80734,0
80735,0
80736,0
80737,0
80738,1
80739,0
80740,0
80741,0
80742,0
80743,0
80744,0
80745,0
80746,1
80747,0
80748,1
80749,0
80750,0
80751,0
80752,0
80753,0
80754,0
80755,1
80756,1
80757,1
80758,1
80759,1
80760,0
80761,0
80762,1
80763,1
80764,0
80765,0
80766,1
80767,1
80768,1
80769,0
80770,1
80771,0
80772,0
80773,0
80774,0
80775,0
80776,1
80777,1
80778,0
80779,1
80780,1
80781,1
80782,1
80783,0
80784,0
80785,1
80786,0
80787,1
80788,0
80789,1
80790,0
80791,1
80792,0
80793,0
80794,1
80795,1
80796,0
80797,0
80798,0
80799,1
80800,1
80801,0
80802,0
80803,0
80804,1
80805,0
80806,1
80807,1
80808,0
80809,0
80810,0
80811,1
80812,1
80813,1
80814,1
80815,1
80816,0
80817,0
80818,1
80819,1
80820,0
80821,0
80822,0
80823,0
80824,1
80825,1
80826,0
80827,1
80828,1
80829,0
80830,0
80831,0
80832,0
80833,1
80834,0
80835,0
80836,1
80837,1
80838,1
80839,1
80840,1
80841,1
80842,1
80843,1
80844,1
80845,1
80846,1
80847,1
80848,0
80849,1
80850,1
80851,0
80852,1
80853,1
80854,0
80855,1
80856,1
80857,1
80858,0
80859,0
80860,0
80861,0
80862,1
80863,0
80864,0
80865,0
80866,1
80867,1
80868,1
80869,0
80870,0
80871,0
80872,1
80873,0
80874,0
80875,0
80876,1
80877,1
80878,0
80879,0
80880,0
80881,0
80882,0
80883,0
80884,0
80885,1
80886,1
80887,1
80888,1
80889,0
80890,1
80891,1
80892,0
80893,0
80894,0
80895,0
80896,0
80897,1
80898,1
80899,0
80900,1
80901,0
80902,0
80903,1
80904,0
80905,1
80906,0
80907,1
80908,1
80909,1
80910,1
80911,0
80912,1
80913,0
80914,1
80915,0
80916,1
80917,1
80918,1
80919,0
80920,1
80921,0
80922,0
80923,0
80924,0
80925,1
80926,0
80927,1
80928,1
80929,1
80930,0
80931,1
80932,0
80933,0
80934,0
80935,0
80936,0
80937,0
80938,0
80939,1
80940,1
80941,1
80942,1
80943,0
80944,0
80945,1
80946,0
80947,0
80948,1
80949,0
80950,1
80951,0
80952,1
80953,1
80954,0
80955,1
80956,0
80957,0
80958,1
80959,0
80960,1
80961,1
80962,1
80963,1
80964,0
80965,0
80966,0
80967,1
80968,0
80969,1
80970,0
80971,0
80972,1
80973,0
80974,0
80975,1
80976,1
80977,0
80978,0
80979,0
80980,1
80981,1
80982,1
80983,0
80984,0
80985,1
80986,1
80987,1
80988,1
80989,0
80990,1
80991,0
80992,1
80993,0
80994,1
80995,1
80996,1
80997,0
80998,0
80999,1
81000,0
81001,1
81002,1
81003,1
81004,1
81005,0
81006,0
81007,1
81008,1
81009,1
81010,0
81011,0
81012,0
81013,1
81014,1
81015,1
81016,1
81017,1
81018,0
81019,1
81020,0
81021,1
81022,0
81023,0
81024,0
81025,0
81026,1
81027,1
81028,0
81029,0
81030,0
81031,1
81032,1
81033,1
81034,1
81035,1
81036,0
81037,1
81038,1
81039,0
81040,1
81041,1
81042,0
81043,0
81044,1
81045,0
81046,0
81047,0
81048,0
81049,0
81050,0
81051,0
81052,0
81053,1
81054,1
81055,1
81056,1
81057,0
81058,1
81059,0
81060,0
81061,0
81062,1
81063,0
81064,0
81065,1
81066,1
81067,0
81068,1
81069,1
81070,1
81071,1
81072,0
81073,1
81074,0
81075,0
81076,1
81077,1
81078,1
81079,1
81080,0
81081,1
81082,1
81083,0
81084,1
81085,0
81086,0
81087,0
81088,0
81089,0
81090,1
81091,0
81092,1
81093,1
81094,0
81095,0
81096,1
81097,1
81098,0
81099,0
81100,1
81101,1
81102,0
81103,0
81104,0
81105,1
81106,0
81107,0
81108,0
81109,0
81110,0
81111,1
81112,0
81113,0
81114,1
81115,1
81116,0
81117,0
81118,0
81119,1
81120,1
81121,1
81122,1
81123,0
81124,0
81125,1
81126,1
81127,1
81128,1
81129,1
81130,1
81131,0
81132,1
81133,1
81134,1
81135,0
81136,1
81137,1
81138,0
81139,1
81140,1
81141,1
81142,0
81143,1
81144,0
81145,1
81146,0
81147,0
81148,0
81149,0
81150,1
81151,1
81152,0
81153,1
81154,1
81155,1
81156,1
81157,0
81158,0
81159,1
81160,0
81161,0
81162,1
81163,0
81164,0
81165,1
81166,1
81167,1
81168,1
81169,0
81170,0
81171,0
81172,1
81173,1
81174,0
81175,1
81176,0
81177,0
81178,1
81179,0
81180,1
81181,0
81182,0
81183,1
81184,1
81185,0
81186,0
81187,1
81188,1
81189,1
81190,1
81191,1
81192,1
81193,0
81194,1
81195,0
81196,1
81197,0
81198,1
81199,1
81200,1
81201,0
81202,1
81203,0
81204,1
81205,1
81206,0
81207,0
81208,0
81209,1
81210,0
81211,1
81212,0
81213,1
81214,1
81215,1
81216,1
81217,0
81218,1
81219,1
81220,0
81221,1
81222,1
81223,0
81224,0
81225,0
81226,0
81227,1
81228,1
81229,1
81230,1
81231,1
81232,1
81233,0
81234,0
81235,0
81236,0
81237,0
81238,0
81239,1
81240,0
81241,0
81242,0
81243,0
81244,1
81245,0
81246,1
81247,0
81248,1
81249,0
81250,0
81251,0
81252,1
81253,1
81254,0
81255,1
81256,0
81257,1
81258,0
81259,0
81260,1
81261,1
81262,1
81263,1
81264,1
81265,1
81266,1
81267,1
81268,0
81269,1
81270,0
81271,1
81272,0
81273,0
81274,1
81275,1
81276,0
81277,1
81278,1
81279,0
81280,1
81281,0
81282,0
81283,1
81284,0
81285,0
81286,0
81287,0
81288,1
81289,0
81290,0
81291,1
81292,0
81293,1
81294,0
81295,0
81296,1
81297,0
81298,0
81299,1
81300,0
81301,1
81302,0
81303,1
81304,1
81305,1
81306,0
81307,1
81308,1
81309,0
81310,0
81311,0
81312,1
81313,0
81314,1
81315,0
81316,0
81317,0
81318,0
81319,0
81320,1
81321,0
81322,1
81323,0
81324,0
81325,0
81326,0
81327,1
81328,1
81329,0
81330,0
81331,0
81332,0
81333,0
81334,1
81335,0
81336,0
81337,1
81338,0
81339,0
81340,0
81341,1
81342,1
81343,1
81344,0
81345,0
81346,0
81347,1
81348,0
81349,0
81350,1
81351,0
81352,0
81353,1
81354,1
81355,1
81356,0
81357,0
81358,0
81359,0
81360,1
81361,0
81362,1
81363,0
81364,1
81365,1
81366,0
81367,0
81368,0
81369,0
81370,1
81371,1
81372,0
81373,0
81374,1
81375,1
81376,1
81377,1
81378,0
81379,1
81380,0
81381,1
81382,1
81383,0
81384,1
81385,1
81386,0
81387,0
81388,0
81389,1
81390,0
81391,1
81392,1
81393,1
81394,1
81395,0
81396,1
81397,0
81398,0
81399,0
81400,0
81401,1
81402,0
81403,1
81404,1
81405,0
81406,0
81407,0
81408,0
81409,1
81410,1
81411,0
81412,1
81413,1
81414,1
81415,1
81416,1
81417,1
81418,1
81419,1
81420,1
81421,0
81422,1
81423,1
81424,0
81425,0
81426,0
81427,1
81428,0
81429,0
81430,0
81431,1
81432,1
81433,0
81434,1
81435,0
81436,0
81437,1
81438,1
81439,0
81440,1
81441,1
81442,0
81443,1
81444,0
81445,1
81446,1
81447,1
81448,1
81449,1
81450,1
81451,0
81452,0
81453,0
81454,1
81455,0
81456,1
81457,0
81458,1
81459,1
81460,1
81461,0
81462,1
81463,1
81464,1
81465,0
81466,1
81467,0
81468,1
81469,0
81470,0
81471,1
81472,0
81473,1
81474,1
81475,0
81476,1
81477,0
81478,1
81479,0
81480,1
81481,1
81482,0
81483,1
81484,1
81485,0
81486,0
81487,1
81488,0
81489,1
81490,0
81491,1
81492,0
81493,1
81494,0
81495,1
81496,0
81497,1
81498,1
81499,0
81500,0
81501,1
81502,1
81503,0
81504,1
81505,0
81506,0
81507,1
81508,1
81509,0
81510,0
81511,1
81512,0
81513,1
81514,0
81515,1
81516,0
81517,1
81518,0
81519,1
81520,0
81521,1
81522,0
81523,1
81524,1
81525,0
81526,1
81527,1
81528,0
81529,0
81530,1
81531,0
81532,0
81533,0
81534,0
81535,1
81536,1
81537,0
81538,0
81539,0
81540,1
81541,0
81542,1
81543,0
81544,0
81545,0
81546,1
81547,1
81548,0
81549,0
81550,0
81551,1
81552,1
81553,0
81554,0
81555,1
81556,0
81557,1
81558,1
81559,1
81560,0
81561,1
81562,0
81563,1
81564,1
81565,0
81566,1
81567,1
81568,1
81569,0
81570,0
81571,0
81572,0
81573,0
81574,0
81575,1
81576,0
81577,1
81578,1
81579,1
81580,0
81581,0
81582,0
81583,1
81584,1
81585,1
81586,1
81587,1
81588,1
81589,1
81590,0
81591,1
81592,1
81593,0
81594,0
81595,0
81596,1
81597,0
81598,1
81599,0
81600,0
81601,0
81602,1
81603,1
81604,1
81605,1
81606,0
81607,1
81608,1
81609,1
81610,1
81611,0
81612,0
81613,1
81614,0
81615,1
81616,0
81617,0
81618,1
81619,1
81620,1
81621,1
81622,1
81623,1
81624,0
81625,1
81626,1
81627,1
81628,0
81629,0
81630,0
81631,0
81632,0
81633,1
81634,1
81635,0
81636,1
81637,1
81638,1
81639,1
81640,1
81641,1
81642,1
81643,0
81644,0
81645,0
81646,1
81647,0
81648,0
81649,0
81650,1
81651,0
81652,1
81653,1
81654,1
81655,0
81656,0
81657,1
81658,1
81659,1
81660,1
81661,0
81662,0
81663,0
81664,1
81665,1
81666,1
81667,0
81668,0
81669,0
81670,0
81671,0
81672,0
81673,1
81674,1
81675,0
81676,0
81677,0
81678,0
81679,0
81680,1
81681,0
81682,0
81683,0
81684,1
81685,1
81686,0
81687,1
81688,0
81689,0
81690,1
81691,0
81692,1
81693,1
81694,1
81695,0
81696,0
81697,1
81698,1
81699,0
81700,1
81701,1
81702,0
81703,0
81704,0
81705,0
81706,0
81707,0
81708,0
81709,1
81710,1
81711,1
81712,1
81713,0
81714,1
81715,0
81716,0
81717,1
81718,0
81719,1
81720,1
81721,0
81722,0
81723,0
81724,1
81725,1
81726,0
81727,0
81728,0
81729,0
81730,1
81731,1
81732,0
81733,0
81734,0
81735,1
81736,0
81737,1
81738,1
81739,0
81740,0
81741,0
81742,1
81743,0
81744,1
81745,0
81746,0
81747,1
81748,0
81749,0
81750,0
81751,0
81752,1
81753,1
81754,1
81755,1
81756,0
81757,0
81758,1
81759,1
81760,0
81761,1
81762,0
81763,0
81764,0
81765,0
81766,1
81767,1
81768,1
81769,1
81770,0
81771,0
81772,1
81773,0
81774,0
81775,0
81776,0
81777,1
81778,1
81779,1
81780,1
81781,0
81782,0
81783,1
81784,1
81785,0
81786,1
81787,1
81788,1
81789,0
81790,1
81791,1
81792,1
81793,0
81794,1
81795,0
81796,0
81797,1
81798,0
81799,0
81800,0
81801,1
81802,0
81803,0
81804,0
81805,0
81806,1
81807,0
81808,1
81809,1
81810,1
81811,0
81812,1
81813,1
81814,0
81815,0
81816,0
81817,1
81818,1
81819,1
81820,0
81821,0
81822,1
81823,0
81824,0
81825,1
81826,1
81827,1
81828,1
81829,1
81830,1
81831,1
81832,0
81833,0
81834,1
81835,0
81836,1
81837,0
81838,1
81839,0
81840,1
81841,1
81842,0
81843,1
81844,0
81845,1
81846,1
81847,0
81848,1
81849,1
81850,1
81851,1
81852,0
81853,1
81854,0
81855,1
81856,0
81857,0
81858,1
81859,0
81860,1
81861,0
81862,0
81863,1
81864,0
81865,1
81866,0
81867,1
81868,1
81869,0
81870,1
81871,0
81872,0
81873,0
81874,1
81875,1
81876,0
81877,1
81878,0
81879,1
81880,1
81881,1
81882,1
81883,1
81884,0
81885,1
81886,0
81887,0
81888,1
81889,1
81890,1
81891,1
81892,0
81893,0
81894,1
81895,1
81896,0
81897,0
81898,1
81899,1
81900,0
81901,1
81902,1
81903,1
81904,0
81905,0
81906,0
81907,1
81908,1
81909,0
81910,1
81911,0
81912,0
81913,0
81914,1
81915,0
81916,1
81917,1
81918,1
81919,0
81920,1
81921,0
81922,1
81923,1
81924,1
81925,0
81926,0
81927,1
81928,0
81929,1
81930,1
81931,1
81932,0
81933,1
81934,0
81935,1
81936,0
81937,0
81938,0
81939,1
81940,1
81941,1
81942,0
81943,1
81944,1
81945,0
81946,1
81947,1
81948,0
81949,1
81950,1
81951,0
81952,1
81953,1
81954,0
81955,0
81956,1
81957,1
81958,0
81959,1
81960,1
81961,1
81962,1
81963,0
81964,1
81965,1
81966,0
81967,1
81968,0
81969,0
81970,0
81971,1
81972,1
81973,0
81974,1
81975,1
81976,0
81977,1
81978,0
81979,1
81980,1
81981,0
81982,1
81983,1
81984,1
81985,1
81986,1
81987,0
81988,0
81989,1
81990,0
81991,1
81992,1
81993,0
81994,0
81995,1
81996,1
81997,1
81998,0
81999,1
82000,0
82001,0
82002,1
82003,1
82004,1
82005,0
82006,0
82007,1
82008,0
82009,1
82010,1
82011,1
82012,1
82013,0
82014,1
82015,1
82016,1
82017,0
82018,0
82019,0
82020,1
82021,1
82022,0
82023,0
82024,0
82025,1
82026,1
82027,0
82028,1
82029,1
82030,1
82031,1
82032,0
82033,1
82034,1
82035,1
82036,1
82037,0
82038,1
82039,0
82040,0
82041,1
82042,1
82043,0
82044,1
82045,1
82046,0
82047,1
82048,1
82049,1
82050,1
82051,0
82052,1
82053,0
82054,0
82055,1
82056,1
82057,0
82058,0
82059,0
82060,1
82061,1
82062,1
82063,1
82064,0
82065,1
82066,0
82067,1
82068,1
82069,1
82070,1
82071,0
82072,1
82073,1
82074,1
82075,0
82076,1
82077,1
82078,0
82079,1
82080,0
82081,0
82082,1
82083,0
82084,1
82085,0
82086,1
82087,1
82088,0
82089,1
82090,0
82091,0
82092,0
82093,0
82094,0
82095,0
82096,0
82097,1
82098,1
82099,1
82100,1
82101,1
82102,0
82103,1
82104,0
82105,0
82106,1
82107,1
82108,0
82109,1
82110,0
82111,1
82112,0
82113,1
82114,0
82115,0
82116,1
82117,1
82118,0
82119,0
82120,1
82121,1
82122,0
82123,0
82124,0
82125,1
82126,0
82127,0
82128,1
82129,0
82130,0
82131,1
82132,1
82133,1
82134,0
82135,0
82136,0
82137,1
82138,0
82139,0
82140,0
82141,1
82142,0
82143,1
82144,0
82145,0
82146,1
82147,1
82148,0
82149,1
82150,0
82151,1
82152,1
82153,1
82154,0
82155,0
82156,0
82157,1
82158,0
82159,1
82160,1
82161,1
82162,1
82163,1
82164,0
82165,0
82166,0
82167,0
82168,1
82169,0
82170,1
82171,1
82172,1
82173,1
82174,0
82175,1
82176,1
82177,0
82178,0
82179,1
82180,1
82181,0
82182,1
82183,0
82184,0
82185,0
82186,0
82187,0
82188,0
82189,1
82190,1
82191,1
82192,1
82193,0
82194,1
82195,0
82196,1
82197,0
82198,0
82199,0
82200,1
82201,0
82202,0
82203,1
82204,0
82205,1
82206,1
82207,1
82208,1
82209,1
82210,0
82211,1
82212,1
82213,0
82214,0
82215,1
82216,0
82217,0
82218,1
82219,0
82220,1
82221,0
82222,0
82223,0
82224,1
82225,0
82226,0
82227,1
82228,1
82229,0
82230,1
82231,0
82232,0
82233,0
82234,1
82235,0
82236,1
82237,0
82238,0
82239,1
82240,0
82241,1
82242,1
82243,0
82244,0
82245,0
82246,1
82247,1
82248,0
82249,1
82250,1
82251,0
82252,1
82253,1
82254,1
82255,0
82256,0
82257,0
82258,1
82259,0
82260,0
82261,1
82262,0
82263,1
82264,0
82265,0
82266,0
82267,1
82268,1
82269,1
82270,1
82271,0
82272,1
82273,0
82274,0
82275,0
82276,1
82277,0
82278,0
82279,1
82280,0
82281,0
82282,0
82283,0
82284,1
82285,1
82286,0
82287,1
82288,0
82289,1
82290,0
82291,1
82292,0
82293,1
82294,1
82295,1
82296,0
82297,0
82298,0
82299,1
82300,0
82301,0
82302,1
82303,1
82304,1
82305,0
82306,0
82307,0
82308,1
82309,0
82310,0
82311,1
82312,0
82313,0
82314,0
82315,0
82316,1
82317,1
82318,0
82319,1
82320,1
82321,1
82322,0
82323,0
82324,0
82325,1
82326,0
82327,0
82328,1
82329,1
82330,1
82331,1
82332,0
82333,1
82334,0
82335,0
82336,0
82337,1
82338,1
82339,1
82340,0
82341,1
82342,0
82343,0
82344,0
82345,1
82346,0
82347,1
82348,0
82349,0
82350,1
82351,1
82352,1
82353,1
82354,0
82355,0
82356,1
82357,0
82358,1
82359,1
82360,1
82361,0
82362,1
82363,1
82364,1
82365,0
82366,0
82367,1
82368,1
82369,1
82370,1
82371,0
82372,1
82373,0
82374,0
82375,1
82376,1
82377,1
82378,0
82379,0
82380,0
82381,1
82382,0
82383,0
82384,0
82385,1
82386,0
82387,1
82388,1
82389,1
82390,1
82391,1
82392,0
82393,0
82394,1
82395,0
82396,0
82397,1
82398,0
82399,0
82400,1
82401,1
82402,0
82403,0
82404,1
82405,1
82406,0
82407,0
82408,0
82409,1
82410,0
82411,1
82412,1
82413,0
82414,0
82415,0
82416,1
82417,0
82418,1
82419,0
82420,1
82421,1
82422,0
82423,1
82424,1
82425,0
82426,0
82427,1
82428,0
82429,1
82430,0
82431,1
82432,0
82433,1
82434,1
82435,0
82436,0
82437,1
82438,1
82439,0
82440,0
82441,0
82442,0
82443,0
82444,0
82445,0
82446,1
82447,0
82448,0
82449,0
82450,0
82451,0
82452,1
82453,0
82454,1
82455,0
82456,0
82457,0
82458,0
82459,0
82460,0
82461,1
82462,1
82463,0
82464,1
82465,1
82466,0
82467,1
82468,0
82469,0
82470,0
82471,1
82472,1
82473,1
82474,1
82475,1
82476,1
82477,1
82478,0
82479,0
82480,1
82481,1
82482,1
82483,0
82484,1
82485,0
82486,1
82487,0
82488,1
82489,0
82490,0
82491,1
82492,1
82493,0
82494,1
82495,1
82496,0
82497,1
82498,1
82499,0
82500,0
82501,1
82502,0
82503,0
82504,1
82505,1
82506,1
82507,0
82508,1
82509,1
82510,1
82511,0
82512,1
82513,0
82514,1
82515,0
82516,0
82517,1
82518,1
82519,1
82520,0
82521,1
82522,0
82523,1
82524,1
82525,1
82526,1
82527,1
82528,0
82529,1
82530,1
82531,0
82532,1
82533,1
82534,1
82535,1
82536,1
82537,1
82538,1
82539,0
82540,0
82541,0
82542,1
82543,0
82544,0
82545,0
82546,0
82547,1
82548,0
82549,0
82550,1
82551,0
82552,0
82553,0
82554,0
82555,0
82556,1
82557,1
82558,1
82559,1
82560,0
82561,0
82562,1
82563,1
82564,1
82565,0
82566,0
82567,0
82568,0
82569,1
82570,1
82571,0
82572,1
82573,1
82574,1
82575,0
82576,0
82577,0
82578,1
82579,1
82580,0
82581,0
82582,1
82583,1
82584,1
82585,1
82586,0
82587,1
82588,0
82589,1
82590,1
82591,1
82592,1
82593,1
82594,0
82595,1
82596,1
82597,0
82598,0
82599,1
82600,0
82601,0
82602,1
82603,1
82604,1
82605,1
82606,1
82607,1
82608,1
82609,0
82610,0
82611,1
82612,0
82613,1
82614,1
82615,0
82616,0
82617,0
82618,0
82619,0
82620,1
82621,1
82622,0
82623,1
82624,1
82625,0
82626,0
82627,0
82628,1
82629,1
82630,0
82631,1
82632,1
82633,0
82634,1
82635,1
82636,0
82637,0
82638,1
82639,0
82640,1
82641,1
82642,0
82643,1
82644,1
82645,1
82646,1
82647,0
82648,1
82649,0
82650,1
82651,1
82652,1
82653,1
82654,0
82655,1
82656,0
82657,0
82658,1
82659,1
82660,1
82661,0
82662,1
82663,0
82664,0
82665,0
82666,1
82667,1
82668,0
82669,1
82670,1
82671,1
82672,1
82673,0
82674,0
82675,0
82676,1
82677,1
82678,0
82679,1
82680,1
82681,1
82682,0
82683,0
82684,0
82685,1
82686,1
82687,0
82688,1
82689,0
82690,0
82691,1
82692,0
82693,0
82694,1
82695,1
82696,0
82697,1
82698,0
82699,1
82700,0
82701,1
82702,0
82703,1
82704,0
82705,0
82706,0
82707,0
82708,0
82709,1
82710,1
82711,1
82712,0
82713,1
82714,1
82715,1
82716,1
82717,1
82718,0
82719,1
82720,0
82721,0
82722,0
82723,1
82724,0
82725,0
82726,0
82727,1
82728,1
82729,1
82730,1
82731,1
82732,0
82733,1
82734,0
82735,1
82736,1
82737,1
82738,1
82739,1
82740,1
82741,1
82742,0
82743,0
82744,0
82745,0
82746,1
82747,0
82748,1
82749,0
82750,1
82751,1
82752,0
82753,1
82754,0
82755,1
82756,1
82757,1
82758,0
82759,1
82760,1
82761,1
82762,1
82763,0
82764,1
82765,1
82766,0
82767,1
82768,1
82769,0
82770,0
82771,1
82772,0
82773,1
82774,0
82775,0
82776,0
82777,0
82778,0
82779,1
82780,0
82781,0
82782,1
82783,0
82784,0
82785,1
82786,0
82787,1
82788,0
82789,1
82790,0
82791,1
82792,1
82793,1
82794,0
82795,1
82796,0
82797,0
82798,0
82799,1
82800,1
82801,0
82802,1
82803,0
82804,1
82805,0
82806,0
82807,0
82808,0
82809,1
82810,0
82811,1
82812,0
82813,0
82814,1
82815,0
82816,1
82817,0
82818,0
82819,1
82820,0
82821,0
82822,1
82823,0
82824,1
82825,0
82826,0
82827,0
82828,0
82829,1
82830,0
82831,0
82832,1
82833,1
82834,1
82835,1
82836,1
82837,1
82838,0
82839,1
82840,1
82841,0
82842,1
82843,0
82844,1
82845,0
82846,1
82847,0
82848,1
82849,0
82850,1
82851,1
82852,0
82853,0
82854,1
82855,1
82856,1
82857,1
82858,0
82859,0
82860,0
82861,0
82862,0
82863,1
82864,1
82865,0
82866,1
82867,0
82868,0
82869,0
82870,0
82871,1
82872,0
82873,0
82874,1
82875,0
82876,1
82877,0
82878,0
82879,1
82880,0
82881,0
82882,0
82883,1
82884,1
82885,1
82886,1
82887,0
82888,0
82889,1
82890,1
82891,0
82892,0
82893,1
82894,0
82895,1
82896,1
82897,0
82898,0
82899,0
82900,0
82901,0
82902,1
82903,1
82904,0
82905,0
82906,0
82907,1
82908,0
82909,0
82910,1
82911,1
82912,1
82913,0
82914,1
82915,1
82916,1
82917,0
82918,1
82919,0
82920,0
82921,0
82922,0
82923,1
82924,0
82925,0
82926,0
82927,1
82928,0
82929,0
82930,0
82931,0
82932,0
82933,1
82934,0
82935,0
82936,0
82937,0
82938,1
82939,0
82940,1
82941,0
82942,1
82943,1
82944,0
82945,1
82946,1
82947,1
82948,0
82949,0
82950,0
82951,1
82952,0
82953,1
82954,1
82955,0
82956,0
82957,0
82958,1
82959,1
82960,1
82961,1
82962,0
82963,0
82964,1
82965,0
82966,1
82967,1
82968,1
82969,1
82970,1
82971,1
82972,1
82973,0
82974,1
82975,0
82976,1
82977,0
82978,1
82979,1
82980,1
82981,0
82982,1
82983,1
82984,1
82985,0
82986,1
82987,1
82988,1
82989,0
82990,1
82991,1
82992,1
82993,1
82994,1
82995,1
82996,0
82997,1
82998,1
82999,0
83000,1
83001,0
83002,1
83003,1
83004,1
83005,1
83006,1
83007,1
83008,1
83009,0
83010,0
83011,0
83012,0
83013,1
83014,1
83015,1
83016,1
83017,0
83018,0
83019,0
83020,0
83021,0
83022,1
83023,1
83024,0
83025,0
83026,1
83027,1
83028,0
83029,1
83030,1
83031,1
83032,1
83033,0
83034,1
83035,1
83036,0
83037,0
83038,0
83039,1
83040,1
83041,1
83042,1
83043,0
83044,0
83045,0
83046,0
83047,0
83048,1
83049,1
83050,1
83051,0
83052,1
83053,1
83054,1
83055,1
83056,0
83057,0
83058,0
83059,1
83060,0
83061,0
83062,1
83063,1
83064,1
83065,0
83066,0
83067,1
83068,0
83069,1
83070,1
83071,0
83072,1
83073,1
83074,1
83075,1
83076,0
83077,0
83078,0
83079,0
83080,0
83081,1
83082,0
83083,1
83084,1
83085,0
83086,0
83087,1
83088,1
83089,0
83090,0
83091,0
83092,0
83093,0
83094,0
83095,1
83096,0
83097,0
83098,0
83099,1
83100,0
83101,0
83102,1
83103,0
83104,1
83105,1
83106,0
83107,0
83108,0
83109,0
83110,1
83111,1
83112,0
83113,1
83114,0
83115,0
83116,1
83117,0
83118,0
83119,1
83120,0
83121,0
83122,1
83123,1
83124,0
83125,0
83126,1
83127,0
83128,0
83129,1
83130,1
83131,1
83132,1
83133,0
83134,1
83135,1
83136,1
83137,1
83138,0
83139,0
83140,1
83141,0
83142,1
83143,1
83144,0
83145,1
83146,0
83147,1
83148,1
83149,1
83150,0
83151,0
83152,1
83153,0
83154,1
83155,1
83156,0
83157,1
83158,1
83159,0
83160,1
83161,0
83162,1
83163,0
83164,1
83165,1
83166,0
83167,0
83168,0
83169,0
83170,1
83171,1
83172,0
83173,1
83174,0
83175,0
83176,1
83177,1
83178,0
83179,1
83180,1
83181,1
83182,0
83183,1
83184,0
83185,1
83186,0
83187,1
83188,0
83189,0
83190,1
83191,0
83192,1
83193,0
83194,0
83195,0
83196,1
83197,1
83198,1
83199,0
83200,1
83201,1
83202,0
83203,0
83204,1
83205,1
83206,0
83207,0
83208,1
83209,0
83210,1
83211,1
83212,0
83213,1
83214,0
83215,0
83216,1
83217,1
83218,1
83219,1
83220,1
83221,1
83222,0
83223,0
83224,1
83225,0
83226,1
83227,1
83228,0
83229,0
83230,0
83231,1
83232,0
83233,0
83234,0
83235,1
83236,0
83237,1
83238,1
83239,0
83240,1
83241,1
83242,0
83243,1
83244,1
83245,1
83246,1
83247,1
83248,0
83249,1
83250,1
83251,1
83252,0
83253,1
83254,0
83255,0
83256,0
83257,0
83258,1
83259,1
83260,1
83261,1
83262,0
83263,0
83264,1
83265,1
83266,0
83267,1
83268,1
83269,1
83270,0
83271,0
83272,0
83273,0
83274,1
83275,0
83276,1
83277,1
83278,0
83279,0
83280,1
83281,1
83282,0
83283,1
83284,1
83285,1
83286,1
83287,0
83288,0
83289,1
83290,0
83291,1
83292,1
83293,1
83294,0
83295,1
83296,0
83297,1
83298,1
83299,1
83300,1
83301,1
83302,1
83303,1
83304,1
83305,0
83306,1
83307,1
83308,0
83309,0
83310,1
83311,0
83312,1
83313,0
83314,1
83315,1
83316,1
83317,0
83318,1
83319,1
83320,1
83321,1
83322,0
83323,1
83324,0
83325,1
83326,0
83327,1
83328,1
83329,0
83330,1
83331,0
83332,0
83333,1
83334,0
83335,1
83336,0
83337,1
83338,0
83339,1
83340,1
83341,0
83342,1
83343,0
83344,1
83345,1
83346,0
83347,0
83348,0
83349,0
83350,0
83351,0
83352,1
83353,0
83354,0
83355,0
83356,0
83357,0
83358,1
83359,0
83360,0
83361,1
83362,1
83363,0
83364,0
83365,0
83366,0
83367,0
83368,0
83369,0
83370,1
83371,0
83372,0
83373,1
83374,1
83375,0
83376,0
83377,1
83378,1
83379,1
83380,0
83381,1
83382,1
83383,0
83384,0
83385,1
83386,0
83387,0
83388,1
83389,1
83390,0
83391,1
83392,0
83393,1
83394,1
83395,1
83396,0
83397,1
83398,0
83399,1
83400,1
83401,1
83402,1
83403,1
83404,1
83405,1
83406,1
83407,0
83408,0
83409,1
83410,1
83411,0
83412,0
83413,1
83414,0
83415,1
83416,1
83417,1
83418,0
83419,0
83420,1
83421,1
83422,1
83423,1
83424,0
83425,1
83426,0
83427,1
83428,1
83429,1
83430,1
83431,1
83432,0
83433,0
83434,1
83435,0
83436,0
83437,0
83438,1
83439,0
83440,0
83441,0
83442,0
83443,0
83444,1
83445,0
83446,1
83447,1
83448,1
83449,0
83450,1
83451,1
